Location_ID,Zone,Aisle,Rack_ID,Shelf_ID,Bin_ID,Capacity_Units
LOC00376,A,AISLE-16,RACK-03,SHELF-03,BIN-00376,200
LOC00377,A,AISLE-17,RACK-06,SHELF-05,BIN-00377,150
LOC00378,A,AISLE-18,RACK-17,SHELF-02,BIN-00378,350
LOC00379,A,AISLE-19,RACK-18,SHELF-05,BIN-00379,350
LOC00380,A,AISLE-20,RACK-03,SHELF-03,BIN-00380,200
LOC00381,A,AISLE-21,RACK-07,SHELF-03,BIN-00381,300
LOC00382,A,AISLE-22,RACK-12,SHELF-03,BIN-00382,200
LOC00383,A,AISLE-23,RACK-20,SHELF-05,BIN-00383,400
LOC00384,A,AISLE-24,RACK-18,SHELF-01,BIN-00384,150
LOC00385,A,AISLE-25,RACK-12,SHELF-04,BIN-00385,200
LOC00386,A,AISLE-26,RACK-20,SHELF-05,BIN-00386,200
LOC00387,A,AISLE-27,RACK-02,SHELF-03,BIN-00387,350
LOC00388,A,AISLE-28,RACK-04,SHELF-04,BIN-00388,250
LOC00389,A,AISLE-29,RACK-18,SHELF-03,BIN-00389,100
LOC00390,A,AISLE-30,RACK-17,SHELF-03,BIN-00390,400
LOC00391,A,AISLE-31,RACK-16,SHELF-01,BIN-00391,250
LOC00392,A,AISLE-32,RACK-07,SHELF-03,BIN-00392,150
LOC00393,A,AISLE-33,RACK-04,SHELF-02,BIN-00393,100
LOC00394,A,AISLE-34,RACK-03,SHELF-02,BIN-00394,200
LOC00395,A,AISLE-35,RACK-14,SHELF-01,BIN-00395,200
LOC00396,A,AISLE-36,RACK-18,SHELF-04,BIN-00396,150
LOC00397,A,AISLE-37,RACK-05,SHELF-01,BIN-00397,400
LOC00398,A,AISLE-38,RACK-11,SHELF-01,BIN-00398,150
LOC00399,A,AISLE-39,RACK-03,SHELF-01,BIN-00399,175
LOC00400,A,AISLE-40,RACK-09,SHELF-05,BIN-00400,150
LOC00401,A,AISLE-01,RACK-19,SHELF-02,BIN-00401,250
LOC00402,A,AISLE-02,RACK-14,SHELF-04,BIN-00402,400
LOC00403,A,AISLE-03,RACK-13,SHELF-04,BIN-00403,300
LOC00404,A,AISLE-04,RACK-01,SHELF-04,BIN-00404,150
LOC00405,A,AISLE-05,RACK-18,SHELF-01,BIN-00405,150
LOC00406,A,AISLE-06,RACK-19,SHELF-01,BIN-00406,150
LOC00407,A,AISLE-07,RACK-12,SHELF-05,BIN-00407,150
LOC00408,A,AISLE-08,RACK-10,SHELF-03,BIN-00408,150
LOC00409,A,AISLE-09,RACK-10,SHELF-04,BIN-00409,350
LOC00410,A,AISLE-10,RACK-13,SHELF-01,BIN-00410,400
LOC00411,A,AISLE-11,RACK-06,SHELF-05,BIN-00411,200
LOC00412,A,AISLE-12,RACK-05,SHELF-04,BIN-00412,250
LOC00413,A,AISLE-13,RACK-05,SHELF-03,BIN-00413,300
LOC00414,A,AISLE-14,RACK-01,SHELF-05,BIN-00414,175
LOC00415,A,AISLE-15,RACK-04,SHELF-01,BIN-00415,100
LOC00416,A,AISLE-16,RACK-19,SHELF-05,BIN-00416,350
LOC00417,A,AISLE-17,RACK-18,SHELF-05,BIN-00417,150
LOC00418,A,AISLE-18,RACK-10,SHELF-02,BIN-00418,300
LOC00419,A,AISLE-19,RACK-07,SHELF-04,BIN-00419,175
LOC00420,A,AISLE-20,RACK-06,SHELF-02,BIN-00420,200
LOC00421,A,AISLE-21,RACK-20,SHELF-03,BIN-00421,200
LOC00422,A,AISLE-22,RACK-04,SHELF-02,BIN-00422,100
LOC00423,A,AISLE-23,RACK-18,SHELF-04,BIN-00423,150
LOC00424,A,AISLE-24,RACK-10,SHELF-01,BIN-00424,250
LOC00425,A,AISLE-25,RACK-04,SHELF-02,BIN-00425,400
LOC00426,A,AISLE-26,RACK-11,SHELF-03,BIN-00426,175
LOC00427,A,AISLE-27,RACK-08,SHELF-01,BIN-00427,250
LOC00428,A,AISLE-28,RACK-20,SHELF-01,BIN-00428,200
LOC00429,A,AISLE-29,RACK-11,SHELF-04,BIN-00429,400
LOC00430,A,AISLE-30,RACK-11,SHELF-05,BIN-00430,250
LOC00431,A,AISLE-31,RACK-19,SHELF-02,BIN-00431,300
LOC00432,A,AISLE-32,RACK-11,SHELF-04,BIN-00432,175
LOC00433,A,AISLE-33,RACK-01,SHELF-03,BIN-00433,200
LOC00434,A,AISLE-34,RACK-08,SHELF-04,BIN-00434,250
LOC00435,A,AISLE-35,RACK-12,SHELF-02,BIN-00435,300
LOC00436,A,AISLE-36,RACK-16,SHELF-04,BIN-00436,400
LOC00437,A,AISLE-37,RACK-12,SHELF-03,BIN-00437,400
LOC00438,A,AISLE-38,RACK-18,SHELF-01,BIN-00438,175
LOC00439,A,AISLE-39,RACK-20,SHELF-01,BIN-00439,250
LOC00440,A,AISLE-40,RACK-05,SHELF-05,BIN-00440,200
LOC00441,A,AISLE-01,RACK-09,SHELF-01,BIN-00441,150
LOC00442,A,AISLE-02,RACK-01,SHELF-05,BIN-00442,100
LOC00443,A,AISLE-03,RACK-19,SHELF-05,BIN-00443,350
LOC00444,A,AISLE-04,RACK-19,SHELF-02,BIN-00444,100
LOC00445,A,AISLE-05,RACK-18,SHELF-03,BIN-00445,400
LOC00446,A,AISLE-06,RACK-05,SHELF-03,BIN-00446,350
LOC00447,A,AISLE-07,RACK-08,SHELF-05,BIN-00447,250
LOC00448,A,AISLE-08,RACK-05,SHELF-04,BIN-00448,150
LOC00449,A,AISLE-09,RACK-13,SHELF-03,BIN-00449,100
LOC00450,A,AISLE-10,RACK-08,SHELF-05,BIN-00450,175
LOC00451,A,AISLE-11,RACK-17,SHELF-02,BIN-00451,400
LOC00452,A,AISLE-12,RACK-06,SHELF-02,BIN-00452,175
LOC00453,A,AISLE-13,RACK-16,SHELF-03,BIN-00453,100
LOC00454,A,AISLE-14,RACK-08,SHELF-04,BIN-00454,200
LOC00455,A,AISLE-15,RACK-03,SHELF-03,BIN-00455,300
LOC00456,A,AISLE-16,RACK-08,SHELF-01,BIN-00456,200
LOC00457,A,AISLE-17,RACK-17,SHELF-03,BIN-00457,350
LOC00458,A,AISLE-18,RACK-16,SHELF-04,BIN-00458,100
LOC00459,A,AISLE-19,RACK-02,SHELF-03,BIN-00459,150
LOC00460,A,AISLE-20,RACK-17,SHELF-03,BIN-00460,250
LOC00461,A,AISLE-21,RACK-19,SHELF-05,BIN-00461,175
LOC00462,A,AISLE-22,RACK-13,SHELF-04,BIN-00462,300
LOC00463,A,AISLE-23,RACK-19,SHELF-01,BIN-00463,250
LOC00464,A,AISLE-24,RACK-13,SHELF-02,BIN-00464,350
LOC00465,A,AISLE-25,RACK-12,SHELF-03,BIN-00465,400
LOC00466,A,AISLE-26,RACK-16,SHELF-05,BIN-00466,100
LOC00467,A,AISLE-27,RACK-17,SHELF-02,BIN-00467,400
LOC00468,A,AISLE-28,RACK-06,SHELF-02,BIN-00468,150
LOC00469,A,AISLE-29,RACK-17,SHELF-03,BIN-00469,200
LOC00470,A,AISLE-30,RACK-05,SHELF-02,BIN-00470,175
LOC00471,A,AISLE-31,RACK-12,SHELF-05,BIN-00471,150
LOC00472,A,AISLE-32,RACK-08,SHELF-04,BIN-00472,300
LOC00473,A,AISLE-33,RACK-04,SHELF-04,BIN-00473,400
LOC00474,A,AISLE-34,RACK-16,SHELF-02,BIN-00474,175
LOC00475,A,AISLE-35,RACK-14,SHELF-01,BIN-00475,200
LOC00476,A,AISLE-36,RACK-02,SHELF-02,BIN-00476,175
LOC00477,A,AISLE-37,RACK-05,SHELF-05,BIN-00477,100
LOC00478,A,AISLE-38,RACK-19,SHELF-02,BIN-00478,100
LOC00479,A,AISLE-39,RACK-06,SHELF-03,BIN-00479,175
LOC00480,A,AISLE-40,RACK-17,SHELF-04,BIN-00480,100
LOC00481,A,AISLE-01,RACK-10,SHELF-01,BIN-00481,200
LOC00482,A,AISLE-02,RACK-15,SHELF-05,BIN-00482,400
LOC00483,A,AISLE-03,RACK-16,SHELF-02,BIN-00483,200
LOC00484,A,AISLE-04,RACK-14,SHELF-05,BIN-00484,175
LOC00485,A,AISLE-05,RACK-19,SHELF-02,BIN-00485,250
LOC00486,A,AISLE-06,RACK-06,SHELF-03,BIN-00486,400
LOC00487,A,AISLE-07,RACK-20,SHELF-05,BIN-00487,150
LOC00488,A,AISLE-08,RACK-08,SHELF-04,BIN-00488,350
LOC00489,A,AISLE-09,RACK-05,SHELF-01,BIN-00489,100
LOC00490,A,AISLE-10,RACK-07,SHELF-05,BIN-00490,350
LOC00491,A,AISLE-11,RACK-05,SHELF-05,BIN-00491,150
LOC00492,A,AISLE-12,RACK-06,SHELF-04,BIN-00492,100
LOC00493,A,AISLE-13,RACK-18,SHELF-05,BIN-00493,150
LOC00494,A,AISLE-14,RACK-03,SHELF-04,BIN-00494,175
LOC00495,A,AISLE-15,RACK-20,SHELF-05,BIN-00495,100
LOC00496,A,AISLE-16,RACK-14,SHELF-05,BIN-00496,350
LOC00497,A,AISLE-17,RACK-12,SHELF-01,BIN-00497,350
LOC00498,A,AISLE-18,RACK-08,SHELF-04,BIN-00498,350
LOC00499,A,AISLE-19,RACK-12,SHELF-05,BIN-00499,150
LOC00500,A,AISLE-20,RACK-14,SHELF-02,BIN-00500,250
LOC00501,A,AISLE-21,RACK-16,SHELF-02,BIN-00501,150
LOC00502,A,AISLE-22,RACK-10,SHELF-05,BIN-00502,350
LOC00503,A,AISLE-23,RACK-09,SHELF-02,BIN-00503,100
LOC00504,A,AISLE-24,RACK-01,SHELF-05,BIN-00504,150
LOC00505,A,AISLE-25,RACK-17,SHELF-01,BIN-00505,350
LOC00506,A,AISLE-26,RACK-07,SHELF-03,BIN-00506,350
LOC00507,A,AISLE-27,RACK-12,SHELF-01,BIN-00507,175
LOC00508,A,AISLE-28,RACK-14,SHELF-05,BIN-00508,250
LOC00509,A,AISLE-29,RACK-09,SHELF-05,BIN-00509,350
LOC00510,A,AISLE-30,RACK-19,SHELF-03,BIN-00510,250
LOC00511,A,AISLE-31,RACK-13,SHELF-02,BIN-00511,350
LOC00512,A,AISLE-32,RACK-18,SHELF-05,BIN-00512,400
LOC00513,A,AISLE-33,RACK-06,SHELF-03,BIN-00513,400
LOC00514,A,AISLE-34,RACK-09,SHELF-03,BIN-00514,300
LOC00515,A,AISLE-35,RACK-13,SHELF-02,BIN-00515,150
LOC00516,A,AISLE-36,RACK-08,SHELF-04,BIN-00516,175
LOC00517,A,AISLE-37,RACK-04,SHELF-02,BIN-00517,350
LOC00518,A,AISLE-38,RACK-11,SHELF-05,BIN-00518,100
LOC00519,A,AISLE-39,RACK-06,SHELF-04,BIN-00519,100
LOC00520,A,AISLE-40,RACK-03,SHELF-02,BIN-00520,400
LOC00521,A,AISLE-01,RACK-20,SHELF-04,BIN-00521,150
LOC00522,A,AISLE-02,RACK-03,SHELF-03,BIN-00522,200
LOC00523,A,AISLE-03,RACK-12,SHELF-01,BIN-00523,100
LOC00524,A,AISLE-04,RACK-13,SHELF-04,BIN-00524,250
LOC00525,A,AISLE-05,RACK-20,SHELF-01,BIN-00525,175
LOC00526,A,AISLE-06,RACK-16,SHELF-04,BIN-00526,100
LOC00527,A,AISLE-07,RACK-07,SHELF-05,BIN-00527,250
LOC00528,A,AISLE-08,RACK-07,SHELF-01,BIN-00528,200
LOC00529,A,AISLE-09,RACK-20,SHELF-02,BIN-00529,100
LOC00530,A,AISLE-10,RACK-12,SHELF-02,BIN-00530,100
LOC00531,A,AISLE-11,RACK-06,SHELF-01,BIN-00531,250
LOC00532,A,AISLE-12,RACK-13,SHELF-03,BIN-00532,350
LOC00533,A,AISLE-13,RACK-13,SHELF-05,BIN-00533,200
LOC00534,A,AISLE-14,RACK-17,SHELF-01,BIN-00534,150
LOC00535,A,AISLE-15,RACK-03,SHELF-05,BIN-00535,250
LOC00536,A,AISLE-16,RACK-18,SHELF-05,BIN-00536,300
LOC00537,A,AISLE-17,RACK-12,SHELF-03,BIN-00537,200
LOC00538,A,AISLE-18,RACK-20,SHELF-02,BIN-00538,400
LOC00539,A,AISLE-19,RACK-13,SHELF-05,BIN-00539,100
LOC00540,A,AISLE-20,RACK-09,SHELF-02,BIN-00540,350
LOC00541,A,AISLE-21,RACK-17,SHELF-01,BIN-00541,150
LOC00542,A,AISLE-22,RACK-17,SHELF-03,BIN-00542,300
LOC00543,A,AISLE-23,RACK-04,SHELF-05,BIN-00543,250
LOC00544,A,AISLE-24,RACK-18,SHELF-05,BIN-00544,250
LOC00545,A,AISLE-25,RACK-15,SHELF-04,BIN-00545,400
LOC00546,A,AISLE-26,RACK-08,SHELF-03,BIN-00546,400
LOC00547,A,AISLE-27,RACK-15,SHELF-05,BIN-00547,100
LOC00548,A,AISLE-28,RACK-16,SHELF-01,BIN-00548,250
LOC00549,A,AISLE-29,RACK-03,SHELF-04,BIN-00549,200
LOC00550,A,AISLE-30,RACK-08,SHELF-03,BIN-00550,350
LOC00551,A,AISLE-31,RACK-12,SHELF-05,BIN-00551,100
LOC00552,A,AISLE-32,RACK-09,SHELF-02,BIN-00552,250
LOC00553,A,AISLE-33,RACK-03,SHELF-04,BIN-00553,300
LOC00554,A,AISLE-34,RACK-03,SHELF-05,BIN-00554,175
LOC00555,A,AISLE-35,RACK-16,SHELF-03,BIN-00555,300
LOC00556,A,AISLE-36,RACK-07,SHELF-05,BIN-00556,250
LOC00557,A,AISLE-37,RACK-06,SHELF-02,BIN-00557,400
LOC00558,A,AISLE-38,RACK-07,SHELF-02,BIN-00558,200
LOC00559,A,AISLE-39,RACK-09,SHELF-02,BIN-00559,200
LOC00560,A,AISLE-40,RACK-07,SHELF-02,BIN-00560,300
LOC00561,A,AISLE-01,RACK-05,SHELF-01,BIN-00561,150
LOC00562,A,AISLE-02,RACK-03,SHELF-04,BIN-00562,100
LOC00563,A,AISLE-03,RACK-18,SHELF-01,BIN-00563,400
LOC00564,A,AISLE-04,RACK-12,SHELF-05,BIN-00564,300
LOC00565,A,AISLE-05,RACK-16,SHELF-05,BIN-00565,250
LOC00566,A,AISLE-06,RACK-16,SHELF-02,BIN-00566,250
LOC00567,A,AISLE-07,RACK-13,SHELF-02,BIN-00567,175
LOC00568,A,AISLE-08,RACK-02,SHELF-05,BIN-00568,350
LOC00569,A,AISLE-09,RACK-16,SHELF-05,BIN-00569,100
LOC00570,A,AISLE-10,RACK-17,SHELF-03,BIN-00570,350
LOC00571,A,AISLE-11,RACK-06,SHELF-04,BIN-00571,150
LOC00572,A,AISLE-12,RACK-17,SHELF-04,BIN-00572,300
LOC00573,A,AISLE-13,RACK-01,SHELF-01,BIN-00573,200
LOC00574,A,AISLE-14,RACK-13,SHELF-05,BIN-00574,150
LOC00575,A,AISLE-15,RACK-11,SHELF-03,BIN-00575,250
LOC00576,A,AISLE-16,RACK-06,SHELF-05,BIN-00576,250
LOC00577,A,AISLE-17,RACK-08,SHELF-03,BIN-00577,400
LOC00578,A,AISLE-18,RACK-20,SHELF-03,BIN-00578,300
LOC00579,A,AISLE-19,RACK-06,SHELF-04,BIN-00579,350
LOC00580,A,AISLE-20,RACK-07,SHELF-04,BIN-00580,300
LOC00581,A,AISLE-21,RACK-12,SHELF-04,BIN-00581,250
LOC00582,A,AISLE-22,RACK-15,SHELF-02,BIN-00582,175
LOC00583,A,AISLE-23,RACK-19,SHELF-02,BIN-00583,150
LOC00584,A,AISLE-24,RACK-09,SHELF-02,BIN-00584,350
LOC00585,A,AISLE-25,RACK-13,SHELF-02,BIN-00585,175
LOC00586,A,AISLE-26,RACK-05,SHELF-04,BIN-00586,100
LOC00587,A,AISLE-27,RACK-06,SHELF-04,BIN-00587,400
LOC00588,A,AISLE-28,RACK-05,SHELF-05,BIN-00588,300
LOC00589,A,AISLE-29,RACK-16,SHELF-03,BIN-00589,250
LOC00590,A,AISLE-30,RACK-18,SHELF-05,BIN-00590,100
LOC00591,A,AISLE-31,RACK-13,SHELF-01,BIN-00591,175
LOC00592,A,AISLE-32,RACK-02,SHELF-02,BIN-00592,250
LOC00593,A,AISLE-33,RACK-16,SHELF-01,BIN-00593,400
LOC00594,A,AISLE-34,RACK-11,SHELF-03,BIN-00594,300
LOC00595,A,AISLE-35,RACK-12,SHELF-05,BIN-00595,250
LOC00596,A,AISLE-36,RACK-12,SHELF-01,BIN-00596,350
LOC00597,A,AISLE-37,RACK-04,SHELF-03,BIN-00597,200
LOC00598,A,AISLE-38,RACK-19,SHELF-05,BIN-00598,175
LOC00599,A,AISLE-39,RACK-10,SHELF-03,BIN-00599,300
LOC00600,A,AISLE-40,RACK-17,SHELF-04,BIN-00600,400
LOC00601,A,AISLE-01,RACK-03,SHELF-04,BIN-00601,250
LOC00602,A,AISLE-02,RACK-15,SHELF-02,BIN-00602,175
LOC00603,A,AISLE-03,RACK-11,SHELF-04,BIN-00603,350
LOC00604,A,AISLE-04,RACK-03,SHELF-01,BIN-00604,175
LOC00605,A,AISLE-05,RACK-11,SHELF-02,BIN-00605,300
LOC00606,A,AISLE-06,RACK-11,SHELF-03,BIN-00606,250
LOC00607,A,AISLE-07,RACK-20,SHELF-04,BIN-00607,250
LOC00608,A,AISLE-08,RACK-15,SHELF-03,BIN-00608,400
LOC00609,A,AISLE-09,RACK-14,SHELF-02,BIN-00609,175
LOC00610,A,AISLE-10,RACK-01,SHELF-02,BIN-00610,200
LOC00611,A,AISLE-11,RACK-09,SHELF-01,BIN-00611,200
LOC00612,A,AISLE-12,RACK-06,SHELF-04,BIN-00612,150
LOC00613,A,AISLE-13,RACK-04,SHELF-01,BIN-00613,400
LOC00614,A,AISLE-14,RACK-18,SHELF-01,BIN-00614,100
LOC00615,A,AISLE-15,RACK-13,SHELF-05,BIN-00615,150
LOC00616,A,AISLE-16,RACK-04,SHELF-03,BIN-00616,175
LOC00617,A,AISLE-17,RACK-03,SHELF-04,BIN-00617,250
LOC00618,A,AISLE-18,RACK-08,SHELF-02,BIN-00618,250
LOC00619,A,AISLE-19,RACK-15,SHELF-02,BIN-00619,175
LOC00620,A,AISLE-20,RACK-17,SHELF-02,BIN-00620,100
LOC00621,A,AISLE-21,RACK-02,SHELF-03,BIN-00621,300
LOC00622,A,AISLE-22,RACK-16,SHELF-04,BIN-00622,250
LOC00623,A,AISLE-23,RACK-18,SHELF-04,BIN-00623,175
LOC00624,A,AISLE-24,RACK-18,SHELF-02,BIN-00624,400
LOC00625,A,AISLE-25,RACK-19,SHELF-04,BIN-00625,250
LOC00626,A,AISLE-26,RACK-12,SHELF-04,BIN-00626,200
LOC00627,A,AISLE-27,RACK-03,SHELF-04,BIN-00627,250
LOC00628,A,AISLE-28,RACK-12,SHELF-04,BIN-00628,250
LOC00629,A,AISLE-29,RACK-05,SHELF-03,BIN-00629,100
LOC00630,A,AISLE-30,RACK-01,SHELF-05,BIN-00630,175
LOC00631,A,AISLE-31,RACK-12,SHELF-03,BIN-00631,400
LOC00632,A,AISLE-32,RACK-18,SHELF-01,BIN-00632,400
LOC00633,A,AISLE-33,RACK-16,SHELF-03,BIN-00633,100
LOC00634,A,AISLE-34,RACK-14,SHELF-03,BIN-00634,200
LOC00635,A,AISLE-35,RACK-01,SHELF-05,BIN-00635,300
LOC00636,A,AISLE-36,RACK-07,SHELF-04,BIN-00636,350
LOC00637,A,AISLE-37,RACK-13,SHELF-02,BIN-00637,175
LOC00638,A,AISLE-38,RACK-13,SHELF-04,BIN-00638,200
LOC00639,A,AISLE-39,RACK-09,SHELF-01,BIN-00639,350
LOC00640,A,AISLE-40,RACK-08,SHELF-05,BIN-00640,250
LOC00641,A,AISLE-01,RACK-10,SHELF-05,BIN-00641,250
LOC00642,A,AISLE-02,RACK-14,SHELF-02,BIN-00642,150
LOC00643,A,AISLE-03,RACK-06,SHELF-02,BIN-00643,250
LOC00644,A,AISLE-04,RACK-04,SHELF-04,BIN-00644,400
LOC00645,A,AISLE-05,RACK-09,SHELF-05,BIN-00645,400
LOC00646,A,AISLE-06,RACK-07,SHELF-03,BIN-00646,100
LOC00647,A,AISLE-07,RACK-05,SHELF-01,BIN-00647,100
LOC00648,A,AISLE-08,RACK-06,SHELF-01,BIN-00648,250
LOC00649,A,AISLE-09,RACK-09,SHELF-02,BIN-00649,400
LOC00650,A,AISLE-10,RACK-01,SHELF-02,BIN-00650,150
LOC00651,A,AISLE-11,RACK-05,SHELF-01,BIN-00651,400
LOC00652,A,AISLE-12,RACK-07,SHELF-03,BIN-00652,350
LOC00653,A,AISLE-13,RACK-10,SHELF-04,BIN-00653,300
LOC00654,A,AISLE-14,RACK-15,SHELF-01,BIN-00654,300
LOC00655,A,AISLE-15,RACK-03,SHELF-02,BIN-00655,100
LOC00656,A,AISLE-16,RACK-09,SHELF-04,BIN-00656,150
LOC00657,A,AISLE-17,RACK-18,SHELF-04,BIN-00657,175
LOC00658,A,AISLE-18,RACK-07,SHELF-03,BIN-00658,350
LOC00659,A,AISLE-19,RACK-01,SHELF-01,BIN-00659,200
LOC00660,A,AISLE-20,RACK-13,SHELF-04,BIN-00660,200
LOC00661,A,AISLE-21,RACK-02,SHELF-02,BIN-00661,400
LOC00662,A,AISLE-22,RACK-04,SHELF-05,BIN-00662,200
LOC00663,A,AISLE-23,RACK-16,SHELF-04,BIN-00663,250
LOC00664,A,AISLE-24,RACK-11,SHELF-02,BIN-00664,100
LOC00665,A,AISLE-25,RACK-18,SHELF-05,BIN-00665,150
LOC00666,A,AISLE-26,RACK-09,SHELF-04,BIN-00666,250
LOC00667,A,AISLE-27,RACK-07,SHELF-03,BIN-00667,100
LOC00668,A,AISLE-28,RACK-07,SHELF-01,BIN-00668,200
LOC00669,A,AISLE-29,RACK-14,SHELF-03,BIN-00669,100
LOC00670,A,AISLE-30,RACK-06,SHELF-03,BIN-00670,150
LOC00671,A,AISLE-31,RACK-13,SHELF-02,BIN-00671,100
LOC00672,A,AISLE-32,RACK-02,SHELF-05,BIN-00672,400
LOC00673,A,AISLE-33,RACK-20,SHELF-02,BIN-00673,300
LOC00674,A,AISLE-34,RACK-03,SHELF-02,BIN-00674,175
LOC00675,A,AISLE-35,RACK-16,SHELF-01,BIN-00675,300
LOC00676,A,AISLE-36,RACK-02,SHELF-01,BIN-00676,300
LOC00677,A,AISLE-37,RACK-05,SHELF-05,BIN-00677,150
LOC00678,A,AISLE-38,RACK-05,SHELF-04,BIN-00678,200
LOC00679,A,AISLE-39,RACK-11,SHELF-05,BIN-00679,300
LOC00680,A,AISLE-40,RACK-15,SHELF-02,BIN-00680,100
LOC00681,A,AISLE-01,RACK-13,SHELF-03,BIN-00681,175
LOC00682,A,AISLE-02,RACK-09,SHELF-01,BIN-00682,400
LOC00683,A,AISLE-03,RACK-15,SHELF-05,BIN-00683,250
LOC00684,A,AISLE-04,RACK-18,SHELF-04,BIN-00684,200
LOC00685,A,AISLE-05,RACK-19,SHELF-02,BIN-00685,300
LOC00686,A,AISLE-06,RACK-11,SHELF-04,BIN-00686,250
LOC00687,A,AISLE-07,RACK-20,SHELF-05,BIN-00687,175
LOC00688,A,AISLE-08,RACK-03,SHELF-05,BIN-00688,175
LOC00689,A,AISLE-09,RACK-15,SHELF-03,BIN-00689,250
LOC00690,A,AISLE-10,RACK-18,SHELF-03,BIN-00690,400
LOC00691,A,AISLE-11,RACK-01,SHELF-05,BIN-00691,350
LOC00692,A,AISLE-12,RACK-06,SHELF-01,BIN-00692,300
LOC00693,A,AISLE-13,RACK-20,SHELF-02,BIN-00693,300
LOC00694,A,AISLE-14,RACK-03,SHELF-05,BIN-00694,350
LOC00695,A,AISLE-15,RACK-07,SHELF-05,BIN-00695,400
LOC00696,A,AISLE-16,RACK-18,SHELF-02,BIN-00696,250
LOC00697,A,AISLE-17,RACK-11,SHELF-04,BIN-00697,300
LOC00698,A,AISLE-18,RACK-04,SHELF-01,BIN-00698,150
LOC00699,A,AISLE-19,RACK-02,SHELF-02,BIN-00699,175
LOC00700,A,AISLE-20,RACK-02,SHELF-02,BIN-00700,150
LOC00701,A,AISLE-21,RACK-16,SHELF-02,BIN-00701,150
LOC00702,A,AISLE-22,RACK-02,SHELF-05,BIN-00702,350
LOC00703,A,AISLE-23,RACK-16,SHELF-05,BIN-00703,250
LOC00704,A,AISLE-24,RACK-02,SHELF-03,BIN-00704,200
LOC00705,A,AISLE-25,RACK-20,SHELF-01,BIN-00705,100
LOC00706,A,AISLE-26,RACK-07,SHELF-04,BIN-00706,150
LOC00707,A,AISLE-27,RACK-15,SHELF-01,BIN-00707,300
LOC00708,A,AISLE-28,RACK-18,SHELF-04,BIN-00708,300
LOC00709,A,AISLE-29,RACK-02,SHELF-05,BIN-00709,250
LOC00710,A,AISLE-30,RACK-17,SHELF-01,BIN-00710,150
LOC00711,A,AISLE-31,RACK-10,SHELF-01,BIN-00711,200
LOC00712,A,AISLE-32,RACK-17,SHELF-01,BIN-00712,150
LOC00713,A,AISLE-33,RACK-08,SHELF-05,BIN-00713,350
LOC00714,A,AISLE-34,RACK-07,SHELF-02,BIN-00714,200
LOC00715,A,AISLE-35,RACK-19,SHELF-02,BIN-00715,350
LOC00716,A,AISLE-36,RACK-04,SHELF-05,BIN-00716,300
LOC00717,A,AISLE-37,RACK-15,SHELF-04,BIN-00717,150
LOC00718,A,AISLE-38,RACK-06,SHELF-02,BIN-00718,350
LOC00719,A,AISLE-39,RACK-17,SHELF-03,BIN-00719,175
LOC00720,A,AISLE-40,RACK-18,SHELF-05,BIN-00720,400
LOC00721,A,AISLE-01,RACK-12,SHELF-03,BIN-00721,300
LOC00722,A,AISLE-02,RACK-12,SHELF-04,BIN-00722,350
LOC00723,A,AISLE-03,RACK-11,SHELF-05,BIN-00723,200
LOC00724,A,AISLE-04,RACK-19,SHELF-05,BIN-00724,200
LOC00725,A,AISLE-05,RACK-13,SHELF-05,BIN-00725,250
LOC00726,A,AISLE-06,RACK-12,SHELF-04,BIN-00726,400
LOC00727,A,AISLE-07,RACK-13,SHELF-01,BIN-00727,100
LOC00728,A,AISLE-08,RACK-10,SHELF-05,BIN-00728,100
LOC00729,A,AISLE-09,RACK-17,SHELF-02,BIN-00729,250
LOC00730,A,AISLE-10,RACK-01,SHELF-03,BIN-00730,200
LOC00731,A,AISLE-11,RACK-07,SHELF-03,BIN-00731,100
LOC00732,A,AISLE-12,RACK-09,SHELF-05,BIN-00732,175
LOC00733,A,AISLE-13,RACK-04,SHELF-01,BIN-00733,400
LOC00734,A,AISLE-14,RACK-12,SHELF-02,BIN-00734,175
LOC00735,A,AISLE-15,RACK-09,SHELF-03,BIN-00735,200
LOC00736,A,AISLE-16,RACK-08,SHELF-03,BIN-00736,250
LOC00737,A,AISLE-17,RACK-03,SHELF-05,BIN-00737,350
LOC00738,A,AISLE-18,RACK-19,SHELF-02,BIN-00738,150
LOC00739,A,AISLE-19,RACK-11,SHELF-04,BIN-00739,175
LOC00740,A,AISLE-20,RACK-16,SHELF-05,BIN-00740,150
LOC00741,A,AISLE-21,RACK-20,SHELF-03,BIN-00741,100
LOC00742,A,AISLE-22,RACK-19,SHELF-04,BIN-00742,150
LOC00743,A,AISLE-23,RACK-02,SHELF-03,BIN-00743,300
LOC00744,A,AISLE-24,RACK-14,SHELF-04,BIN-00744,150
LOC00745,A,AISLE-25,RACK-08,SHELF-05,BIN-00745,100
LOC00746,A,AISLE-26,RACK-13,SHELF-01,BIN-00746,250
LOC00747,A,AISLE-27,RACK-17,SHELF-01,BIN-00747,300
LOC00748,A,AISLE-28,RACK-18,SHELF-05,BIN-00748,175
LOC00749,A,AISLE-29,RACK-11,SHELF-05,BIN-00749,200
LOC00750,A,AISLE-30,RACK-05,SHELF-01,BIN-00750,350
LOC00751,A,AISLE-31,RACK-15,SHELF-05,BIN-00751,150
LOC00752,A,AISLE-32,RACK-08,SHELF-04,BIN-00752,250
