Order_ID,Product_ID,Product_Name,Category,Required_Quantity,Order_Priority,Order_Date,Requested_By,Order_Status
ORD00252,P00121,Mini Highlighter Set (White),Stationery,4,Urgent,2026-07-24 13:40,Customer-19697,Picking
ORD00253,P00114,Lite Charger (Grey),Electronics,3,Low,2026-08-02 23:37,Customer-12895,Picked
ORD00254,P00638,Standard Cap (White),Accessories,4,High,2026-08-14 04:06,Customer-16927,Shipped
ORD00255,P00288,Compact Router (Green),Electronics,2,High,2026-07-05 22:48,Customer-10736,Picked
ORD00256,P00608,Max Boots (Green),Footwear,5,Medium,2026-08-23 03:45,Customer-17623,Shipped
ORD00257,P00606,Standard Smart Watch (Beige),Electronics,1,Urgent,2026-08-18 13:14,Customer-12889,Picking
ORD00258,P00351,Lite Boots (Green),Footwear,3,Urgent,2026-08-06 20:44,Customer-18718,Picking
ORD00259,P00425,Plus Smart Watch (White),Electronics,1,Urgent,2026-07-09 17:47,Customer-12436,Picked
ORD00260,P00503,Plus Watch Strap (Black),Accessories,1,Urgent,2026-08-29 21:48,Customer-16609,Picking
ORD00261,P00735,Max Table Lamp (Grey),Home,7,High,2026-07-05 07:15,Customer-17498,Pending
ORD00262,P00232,Classic Table Lamp (Red),Home,6,Medium,2026-08-03 19:54,Customer-11730,Picked
ORD00263,P00127,Standard Door Mat (Red),Home,8,Low,2026-08-05 15:04,Customer-11259,Shipped
ORD00264,P00723,Premium Sticky Notes (Grey),Stationery,3,Low,2026-08-07 14:58,Customer-15688,Cancelled
ORD00265,P00407,Mini Wallet (Grey),Accessories,7,Urgent,2026-07-18 13:18,Customer-12175,Picked
ORD00266,P00250,Premium Tablet Stand (White),Electronics,8,High,2026-08-04 04:45,Customer-12364,Pending
ORD00267,P00634,Compact Wireless Mouse (Grey),Electronics,3,Medium,2026-07-14 11:41,Customer-14520,Picked
ORD00268,P00048,Classic Marker Pack (White),Stationery,1,Low,2026-08-20 00:34,Customer-14394,Pending
ORD00269,P00628,Classic Flip Flops (Black),Footwear,8,High,2026-08-09 23:25,Customer-19156,Shipped
ORD00270,P00100,Standard Formal Shoes (Black),Footwear,4,Medium,2026-08-18 18:30,Customer-11921,Pending
ORD00271,P00053,Max Candle Holder (White),Home,1,Low,2026-08-28 05:29,Customer-16381,Picked
ORD00272,P00553,Plus Formal Shoes (Blue),Footwear,5,High,2026-07-27 15:47,Customer-19233,Picking
ORD00273,P00028,Classic Earbuds (White),Electronics,5,Low,2026-07-01 12:42,Customer-11015,Picking
ORD00274,P00719,Mini Wallet (Green),Accessories,7,Urgent,2026-07-29 12:09,Customer-18743,Cancelled
ORD00275,P00714,Plus Bed Sheet Set (Beige),Home,8,Urgent,2026-08-27 05:27,Customer-16288,Picked
ORD00276,P00579,Max Charger (White),Electronics,8,Medium,2026-07-23 07:09,Customer-10087,Picked
ORD00277,P00290,Pro Watch Strap (Blue),Accessories,1,Medium,2026-08-12 13:13,Customer-19084,Picking
ORD00278,P00060,Compact Laptop Stand (White),Electronics,8,Urgent,2026-07-24 22:06,Customer-12072,Shipped
ORD00279,P00671,Mini Umbrella (White),Accessories,1,High,2026-08-18 05:17,Customer-17462,Shipped
ORD00280,P00270,Pro Door Mat (Red),Home,2,High,2026-08-03 12:37,Customer-10071,Pending
ORD00281,P00329,Plus Keyboard (Beige),Electronics,1,Urgent,2026-08-27 09:31,Customer-18936,Picked
ORD00282,P00503,Plus Watch Strap (Black),Accessories,5,Low,2026-07-30 21:24,Customer-13436,Cancelled
ORD00283,P00521,Premium Router (Blue),Electronics,5,High,2026-07-01 00:31,Customer-17941,Picked
ORD00284,P00025,Max Sunglasses (Grey),Accessories,3,High,2026-08-04 20:15,Customer-18214,Picked
ORD00285,P00003,Classic File Folder (Black),Stationery,3,Medium,2026-08-10 10:50,Customer-15156,Picking
ORD00286,P00189,Max Tablet Stand (Grey),Electronics,6,High,2026-07-02 04:43,Customer-18785,Picked
ORD00287,P00075,Deluxe Curtain (Green),Home,6,Urgent,2026-07-30 02:10,Customer-11918,Picking
ORD00288,P00338,Mini Bluetooth Speaker (Beige),Electronics,5,Low,2026-07-15 06:58,Customer-11320,Pending
ORD00289,P00449,Classic Sticky Notes (Blue),Stationery,8,Medium,2026-08-20 07:44,Customer-10220,Picked
ORD00290,P00126,Deluxe Candle Holder (Red),Home,2,Medium,2026-07-19 22:57,Customer-11438,Cancelled
ORD00291,P00026,Deluxe File Folder (Beige),Stationery,2,Medium,2026-08-02 15:56,Customer-11668,Picking
ORD00292,P00023,Plus Hiking Boots (Red),Footwear,8,Medium,2026-07-01 07:04,Customer-10683,Picked
ORD00293,P00753,Lite Handbag (Green),Accessories,2,Medium,2026-08-04 00:19,Customer-17009,Cancelled
ORD00294,P00619,Premium Table Lamp (Green),Home,4,High,2026-07-20 08:57,Customer-17746,Shipped
ORD00295,P00717,Deluxe Keychain (White),Accessories,3,Low,2026-08-26 21:15,Customer-19203,Cancelled
ORD00296,P00598,Mini Boots (Red),Footwear,8,High,2026-07-25 03:24,Customer-18371,Shipped
ORD00297,P00627,Mini Sunglasses (Silver),Accessories,1,High,2026-07-19 11:36,Customer-16056,Picking
ORD00298,P00209,Max Monitor (Grey),Electronics,1,Low,2026-08-24 20:41,Customer-10839,Picked
ORD00299,P00423,Classic Watch Strap (Green),Accessories,7,Urgent,2026-07-19 02:03,Customer-17191,Pending
ORD00300,P00153,Standard Wall Clock (Grey),Home,2,High,2026-07-28 11:00,Customer-17818,Picking
ORD00301,P00625,Plus Bed Sheet Set (Grey),Home,2,High,2026-07-28 00:58,Customer-15127,Cancelled
ORD00302,P00072,Max Pen Set (Beige),Stationery,4,Low,2026-08-21 15:42,Customer-16379,Cancelled
ORD00303,P00295,Standard Curtain (Grey),Home,7,Medium,2026-07-18 06:23,Customer-13400,Shipped
ORD00304,P00359,Premium Hiking Boots (Green),Footwear,2,Medium,2026-07-18 17:53,Customer-15162,Cancelled
ORD00305,P00287,Max Wallet (Silver),Accessories,7,Urgent,2026-08-03 22:27,Customer-16031,Pending
ORD00306,P00773,Pro Formal Shoes (Blue),Footwear,6,Urgent,2026-08-19 10:18,Customer-14809,Shipped
ORD00307,P00719,Mini Wallet (Green),Accessories,2,Low,2026-07-22 04:21,Customer-19020,Cancelled
ORD00308,P00491,Premium Belt (White),Accessories,4,High,2026-08-07 09:31,Customer-10759,Picking
ORD00309,P00204,Lite Sneakers (White),Footwear,5,High,2026-07-01 17:06,Customer-13443,Picking
ORD00310,P00228,Standard Highlighter Set (Black),Stationery,4,Urgent,2026-08-17 03:54,Customer-19338,Shipped
ORD00311,P00005,Compact Marker Pack (Beige),Stationery,6,Urgent,2026-07-14 05:08,Customer-12515,Shipped
ORD00312,P00017,Plus Loafers (Red),Footwear,1,Urgent,2026-07-24 12:42,Customer-15084,Picking
ORD00313,P00794,Deluxe Curtain (Black),Home,7,Low,2026-08-19 17:20,Customer-17024,Cancelled
ORD00314,P00311,Premium Laptop Stand (Green),Electronics,1,Low,2026-08-12 12:50,Customer-12503,Shipped
ORD00315,P00044,Max Flip Flops (Grey),Footwear,8,Medium,2026-07-15 13:56,Customer-17809,Cancelled
ORD00316,P00621,Max Router (Blue),Electronics,7,High,2026-08-08 02:09,Customer-16771,Cancelled
ORD00317,P00030,Deluxe Candle Holder (Silver),Home,4,Low,2026-08-02 11:42,Customer-13170,Cancelled
ORD00318,P00060,Compact Laptop Stand (White),Electronics,3,High,2026-08-20 11:52,Customer-13111,Pending
ORD00319,P00578,Standard Backpack (Grey),Accessories,1,Urgent,2026-08-11 21:44,Customer-19973,Cancelled
ORD00320,P00556,Standard Hiking Boots (Beige),Footwear,5,Low,2026-07-16 10:46,Customer-18191,Pending
ORD00321,P00647,Classic Desk Organizer (Blue),Stationery,6,Urgent,2026-08-12 11:32,Customer-18579,Shipped
ORD00322,P00142,Classic Curtain (Beige),Home,1,Low,2026-07-10 11:52,Customer-13082,Shipped
ORD00323,P00472,Mini Desk Organizer (Blue),Stationery,3,Urgent,2026-08-18 00:07,Customer-16940,Cancelled
ORD00324,P00588,Standard Bed Sheet Set (Beige),Home,1,Urgent,2026-08-05 05:52,Customer-16199,Shipped
ORD00325,P00517,Premium Stapler (Black),Stationery,2,High,2026-08-17 15:46,Customer-17968,Cancelled
ORD00326,P00049,Pro USB-C Cable (Black),Electronics,3,Medium,2026-07-29 08:39,Customer-12815,Cancelled
ORD00327,P00689,Premium Curtain (Beige),Home,7,Medium,2026-07-25 05:39,Customer-18250,Pending
ORD00328,P00433,Premium Charger (Black),Electronics,2,Low,2026-08-19 16:36,Customer-19777,Picking
ORD00329,P00161,Deluxe Wallet (Black),Accessories,5,Urgent,2026-08-27 11:05,Customer-19988,Shipped
ORD00330,P00620,Plus Loafers (Beige),Footwear,1,High,2026-08-10 07:27,Customer-12020,Pending
ORD00331,P00571,Compact Tablet Stand (Red),Electronics,4,Medium,2026-07-06 16:04,Customer-19154,Pending
ORD00332,P00633,Classic Water Bottle (Beige),Home,6,Medium,2026-08-19 16:54,Customer-14217,Cancelled
ORD00333,P00467,Mini Bed Sheet Set (White),Home,1,Medium,2026-08-20 03:38,Customer-18748,Picking
ORD00334,P00198,Deluxe Sandals (Grey),Footwear,7,Medium,2026-07-24 05:00,Customer-18834,Shipped
ORD00335,P00709,Premium Marker Pack (Beige),Stationery,3,Low,2026-08-11 16:13,Customer-10981,Picking
ORD00336,P00103,Max Monitor (Beige),Electronics,2,Urgent,2026-07-20 17:03,Customer-16919,Shipped
ORD00337,P00766,Premium Storage Box (White),Home,5,Urgent,2026-08-07 18:37,Customer-15245,Cancelled
ORD00338,P00592,Pro Sneakers (White),Footwear,5,High,2026-08-13 09:00,Customer-10398,Cancelled
ORD00339,P00511,Mini Wireless Mouse (Green),Electronics,1,High,2026-08-20 14:07,Customer-17293,Cancelled
ORD00340,P00178,Standard USB-C Cable (Silver),Electronics,6,High,2026-08-28 11:22,Customer-17189,Pending
ORD00341,P00130,Max Smart Watch (White),Electronics,8,Urgent,2026-08-08 01:43,Customer-14707,Pending
ORD00342,P00342,Deluxe Handbag (White),Accessories,8,Urgent,2026-07-30 03:07,Customer-13849,Shipped
ORD00343,P00206,Standard Running Shoes (Silver),Footwear,5,High,2026-07-08 02:00,Customer-11956,Shipped
ORD00344,P00685,Premium Cushion (Grey),Home,7,High,2026-07-31 18:51,Customer-14425,Shipped
ORD00345,P00609,Premium HDMI Cable (Green),Electronics,5,Medium,2026-08-24 19:43,Customer-14034,Picking
ORD00346,P00114,Lite Charger (Grey),Electronics,3,Low,2026-08-15 05:14,Customer-13703,Pending
ORD00347,P00361,Standard Curtain (White),Home,8,Low,2026-08-29 02:22,Customer-17122,Picking
ORD00348,P00033,Lite Wallet (Beige),Accessories,5,Urgent,2026-08-18 01:09,Customer-17217,Cancelled
ORD00349,P00281,Premium Boots (Grey),Footwear,5,Urgent,2026-08-06 11:56,Customer-11883,Picked
ORD00350,P00453,Plus Photo Frame (Silver),Home,5,Low,2026-08-10 20:54,Customer-16327,Picking
ORD00351,P00120,Premium Door Mat (Red),Home,8,Medium,2026-08-24 14:29,Customer-17003,Picked
ORD00352,P00647,Classic Desk Organizer (Blue),Stationery,6,Medium,2026-07-12 09:32,Customer-14926,Picking
ORD00353,P00270,Pro Door Mat (Red),Home,7,Low,2026-07-31 09:51,Customer-17445,Picking
ORD00354,P00625,Plus Bed Sheet Set (Grey),Home,1,Low,2026-07-17 06:16,Customer-12654,Picking
ORD00355,P00736,Lite Laptop Stand (Green),Electronics,8,Medium,2026-08-08 05:33,Customer-10715,Shipped
ORD00356,P00683,Deluxe HDMI Cable (Red),Electronics,2,Medium,2026-07-03 03:16,Customer-14256,Pending
ORD00357,P00234,Pro File Folder (Red),Stationery,3,Low,2026-08-17 00:53,Customer-13823,Cancelled
ORD00358,P00417,Mini Belt (Beige),Accessories,4,High,2026-08-18 22:17,Customer-12211,Picking
ORD00359,P00550,Lite Wireless Mouse (White),Electronics,7,High,2026-08-30 15:47,Customer-12541,Picked
ORD00360,P00663,Mini Wallet (White),Accessories,7,Low,2026-07-24 00:26,Customer-13059,Cancelled
ORD00361,P00423,Classic Watch Strap (Green),Accessories,2,Urgent,2026-08-09 04:56,Customer-13713,Picked
ORD00362,P00412,Plus Table Lamp (Red),Home,8,Medium,2026-08-03 22:40,Customer-19087,Pending
ORD00363,P00573,Premium Travel Pouch (White),Accessories,4,Low,2026-07-29 09:54,Customer-11297,Picked
ORD00364,P00791,Pro Curtain (Grey),Home,3,Low,2026-08-22 18:12,Customer-12386,Shipped
ORD00365,P00238,Mini Bed Sheet Set (Beige),Home,6,Urgent,2026-08-27 01:28,Customer-16533,Pending
ORD00366,P00054,Standard Monitor (Green),Electronics,3,Low,2026-07-08 00:32,Customer-16759,Picked
ORD00367,P00400,Compact Cushion (Red),Home,1,Low,2026-08-27 22:53,Customer-11236,Picked
ORD00368,P00620,Plus Loafers (Beige),Footwear,2,Urgent,2026-07-04 07:12,Customer-10769,Cancelled
ORD00369,P00109,Compact Curtain (White),Home,7,Medium,2026-08-09 02:40,Customer-19713,Picked
ORD00370,P00317,Deluxe Webcam (Blue),Electronics,5,High,2026-07-31 22:20,Customer-10634,Pending
ORD00371,P00099,Max Watch Strap (Grey),Accessories,5,Low,2026-08-13 04:42,Customer-12134,Shipped
ORD00372,P00745,Plus Sandals (Red),Footwear,3,Urgent,2026-07-28 03:14,Customer-15157,Picking
ORD00373,P00732,Premium Curtain (White),Home,6,Low,2026-07-12 21:09,Customer-13235,Pending
ORD00374,P00512,Premium Bed Sheet Set (Blue),Home,3,Urgent,2026-07-19 01:10,Customer-16744,Shipped
ORD00375,P00383,Deluxe Photo Frame (Black),Home,2,Urgent,2026-08-06 09:30,Customer-17330,Pending
ORD00376,P00643,Premium Formal Shoes (Beige),Footwear,7,Urgent,2026-08-18 10:38,Customer-11932,Shipped
ORD00377,P00096,Plus Formal Shoes (Beige),Footwear,5,Urgent,2026-07-20 10:10,Customer-12405,Picked
ORD00378,P00035,Compact Sticky Notes (White),Stationery,7,Medium,2026-07-03 01:02,Customer-12885,Picking
ORD00379,P00470,Pro Loafers (Silver),Footwear,5,High,2026-08-08 06:39,Customer-15080,Cancelled
ORD00380,P00662,Premium Power Bank (Green),Electronics,7,Medium,2026-07-28 21:47,Customer-12296,Shipped
ORD00381,P00690,Standard Calculator (Black),Stationery,1,Medium,2026-08-02 09:58,Customer-13153,Picked
ORD00382,P00512,Premium Bed Sheet Set (Blue),Home,5,Urgent,2026-08-14 15:10,Customer-11338,Shipped
ORD00383,P00016,Premium Wall Clock (Green),Home,6,Medium,2026-07-15 06:53,Customer-13149,Cancelled
ORD00384,P00551,Premium Cap (Silver),Accessories,6,Medium,2026-08-15 09:03,Customer-19822,Cancelled
ORD00385,P00506,Premium Bed Sheet Set (Grey),Home,3,Urgent,2026-07-29 19:14,Customer-14265,Pending
ORD00386,P00690,Standard Calculator (Black),Stationery,6,High,2026-08-01 08:03,Customer-18673,Picking
ORD00387,P00782,Mini Handbag (Beige),Accessories,1,Urgent,2026-07-21 18:58,Customer-16543,Picked
ORD00388,P00747,Premium Candle Holder (White),Home,1,High,2026-07-22 00:36,Customer-12193,Cancelled
ORD00389,P00507,Pro Desk Organizer (Blue),Stationery,5,Medium,2026-08-11 16:28,Customer-14706,Picking
ORD00390,P00234,Pro File Folder (Red),Stationery,5,Medium,2026-07-14 05:48,Customer-17480,Cancelled
ORD00391,P00439,Premium Candle Holder (Beige),Home,5,Urgent,2026-08-15 09:50,Customer-14832,Shipped
ORD00392,P00466,Deluxe Travel Pouch (Green),Accessories,5,Low,2026-07-12 18:51,Customer-14488,Cancelled
ORD00393,P00493,Lite Wireless Mouse (Beige),Electronics,4,Medium,2026-07-14 16:25,Customer-11683,Cancelled
ORD00394,P00011,Premium Charger (White),Electronics,8,Urgent,2026-08-07 07:48,Customer-10356,Pending
ORD00395,P00611,Deluxe Watch Strap (Black),Accessories,8,Medium,2026-08-22 02:13,Customer-14777,Picking
ORD00396,P00629,Classic Tablet Stand (Black),Electronics,3,High,2026-08-16 05:26,Customer-11081,Shipped
ORD00397,P00652,Plus Smart Watch (Black),Electronics,3,Urgent,2026-07-24 15:15,Customer-12108,Cancelled
ORD00398,P00130,Max Smart Watch (White),Electronics,6,Medium,2026-08-08 13:31,Customer-19903,Shipped
ORD00399,P00794,Deluxe Curtain (Black),Home,3,Medium,2026-07-05 13:54,Customer-18449,Cancelled
ORD00400,P00074,Classic Desk Organizer (White),Stationery,6,Medium,2026-07-01 03:51,Customer-17693,Cancelled
ORD00401,P00587,Classic Running Shoes (Grey),Footwear,2,Medium,2026-08-21 16:32,Customer-18663,Picked
ORD00402,P00235,Pro Laptop Stand (Blue),Electronics,6,Low,2026-07-25 01:48,Customer-15738,Pending
ORD00403,P00667,Lite Water Bottle (Beige),Home,4,Medium,2026-07-14 09:58,Customer-13351,Picked
ORD00404,P00282,Premium Wallet (White),Accessories,8,Urgent,2026-07-06 02:03,Customer-18423,Pending
ORD00405,P00425,Plus Smart Watch (White),Electronics,4,Urgent,2026-08-29 08:59,Customer-13921,Cancelled
ORD00406,P00337,Plus Cap (Green),Accessories,5,High,2026-08-25 13:19,Customer-15286,Shipped
ORD00407,P00553,Plus Formal Shoes (Blue),Footwear,5,Medium,2026-08-29 16:39,Customer-10336,Shipped
ORD00408,P00215,Compact Wall Clock (Silver),Home,3,High,2026-07-12 05:48,Customer-11201,Pending
ORD00409,P00074,Classic Desk Organizer (White),Stationery,7,Medium,2026-07-17 14:39,Customer-12493,Pending
ORD00410,P00676,Plus Keyboard (Beige),Electronics,2,Medium,2026-08-16 12:00,Customer-14194,Picked
ORD00411,P00787,Standard File Folder (Beige),Stationery,4,Low,2026-08-15 03:03,Customer-17466,Pending
ORD00412,P00500,Lite Wireless Mouse (Silver),Electronics,6,Urgent,2026-07-06 07:13,Customer-17273,Pending
ORD00413,P00637,Deluxe Sneakers (Grey),Footwear,1,Low,2026-08-03 18:31,Customer-12132,Shipped
ORD00414,P00685,Premium Cushion (Grey),Home,3,Low,2026-07-20 18:43,Customer-16630,Picking
ORD00415,P00262,Mini Sticky Notes (Blue),Stationery,4,High,2026-08-29 18:44,Customer-17002,Picked
ORD00416,P00464,Pro Marker Pack (Red),Stationery,1,Low,2026-07-14 22:03,Customer-19934,Cancelled
ORD00417,P00054,Standard Monitor (Green),Electronics,8,Urgent,2026-07-24 05:47,Customer-17885,Cancelled
ORD00418,P00637,Deluxe Sneakers (Grey),Footwear,4,Low,2026-08-28 07:49,Customer-19900,Cancelled
ORD00419,P00511,Mini Wireless Mouse (Green),Electronics,6,High,2026-08-15 00:32,Customer-13126,Cancelled
ORD00420,P00604,Premium Flip Flops (Red),Footwear,7,High,2026-08-26 14:09,Customer-16370,Cancelled
ORD00421,P00112,Max Calculator (Green),Stationery,5,Medium,2026-08-17 06:09,Customer-14540,Picked
ORD00422,P00111,Standard Charger (Black),Electronics,4,Medium,2026-08-23 08:38,Customer-17411,Cancelled
ORD00423,P00158,Deluxe Table Lamp (Red),Home,3,Low,2026-08-17 23:55,Customer-12405,Cancelled
ORD00424,P00019,Mini Marker Pack (Silver),Stationery,7,Medium,2026-07-10 03:46,Customer-11714,Picked
ORD00425,P00618,Plus Cap (Silver),Accessories,6,High,2026-08-22 13:06,Customer-17891,Picked
ORD00426,P00458,Premium Cap (Red),Accessories,8,Urgent,2026-08-19 11:03,Customer-15916,Picked
ORD00427,P00753,Lite Handbag (Green),Accessories,4,High,2026-07-21 09:04,Customer-11157,Shipped
ORD00428,P00588,Standard Bed Sheet Set (Beige),Home,2,High,2026-07-21 17:27,Customer-14894,Shipped
ORD00429,P00338,Mini Bluetooth Speaker (Beige),Electronics,2,Low,2026-08-04 20:30,Customer-11552,Shipped
ORD00430,P00389,Standard Travel Pouch (Green),Accessories,1,High,2026-08-02 20:07,Customer-11844,Pending
ORD00431,P00021,Max Backpack (Black),Accessories,3,Low,2026-07-04 22:40,Customer-18656,Shipped
ORD00432,P00316,Premium Laptop Stand (White),Electronics,6,Low,2026-08-30 08:09,Customer-10924,Pending
ORD00433,P00360,Pro Keyboard (Red),Electronics,3,Medium,2026-07-11 23:30,Customer-13724,Cancelled
ORD00434,P00668,Compact Table Lamp (Red),Home,7,High,2026-07-05 20:40,Customer-11565,Cancelled
ORD00435,P00717,Deluxe Keychain (White),Accessories,6,High,2026-07-01 06:06,Customer-18125,Shipped
ORD00436,P00613,Plus Cushion (Grey),Home,3,Low,2026-07-19 22:48,Customer-19429,Picking
ORD00437,P00726,Max Storage Box (Beige),Home,5,Low,2026-08-15 07:45,Customer-13068,Picking
ORD00438,P00405,Premium Backpack (Green),Accessories,8,Medium,2026-08-16 22:22,Customer-13185,Pending
ORD00439,P00079,Deluxe Curtain (White),Home,3,Medium,2026-08-01 16:01,Customer-13381,Cancelled
ORD00440,P00504,Deluxe Water Bottle (Red),Home,1,Low,2026-07-13 04:43,Customer-15327,Shipped
ORD00441,P00618,Plus Cap (Silver),Accessories,2,Medium,2026-07-18 13:12,Customer-14911,Picked
ORD00442,P00670,Lite Sandals (Grey),Footwear,5,Urgent,2026-08-25 09:44,Customer-19727,Cancelled
ORD00443,P00385,Lite File Folder (Grey),Stationery,5,Medium,2026-08-30 01:16,Customer-19415,Shipped
ORD00444,P00181,Max Sports Shoes (Grey),Footwear,5,High,2026-08-27 14:47,Customer-19058,Picked
ORD00445,P00007,Mini Earbuds (Beige),Electronics,3,Low,2026-08-22 07:26,Customer-17319,Pending
ORD00446,P00364,Max Calculator (Green),Stationery,4,Low,2026-08-11 00:03,Customer-18649,Picked
ORD00447,P00006,Deluxe Slippers (Grey),Footwear,8,Urgent,2026-08-28 21:31,Customer-15250,Pending
ORD00448,P00555,Deluxe Cap (Red),Accessories,6,Urgent,2026-07-15 04:54,Customer-11942,Pending
ORD00449,P00197,Pro Door Mat (Black),Home,7,Low,2026-07-09 03:50,Customer-12139,Pending
ORD00450,P00489,Plus Handbag (Beige),Accessories,2,Medium,2026-08-02 07:47,Customer-14551,Picked
ORD00451,P00425,Plus Smart Watch (White),Electronics,2,Low,2026-08-09 02:33,Customer-16593,Shipped
ORD00452,P00703,Lite Wallet (Black),Accessories,1,Urgent,2026-08-04 06:20,Customer-15454,Pending
ORD00453,P00734,Premium Notebook (Red),Stationery,4,Medium,2026-07-25 14:31,Customer-10024,Pending
ORD00454,P00002,Pro Sandals (White),Footwear,7,Medium,2026-07-17 20:56,Customer-15606,Shipped
